TT2ID,c27id,uni,FC_ID,Cohort,oct_ob_location,oct_Grade,oct_Setting,oct_Subject,oct_obs_date,oct_dom1a,oct_dom1c,oct_dom1e,oct_dom2b,oct_dom2c,oct_dom2d,oct_dom3b,oct_dom3c,oct_dom3d,oct_dom4a,oct_rel_effect
a92ed0ea-324a-4514-9dcf-a4b7008d4a03,50372,Pace University,1925,Cohort 27,06M346,11,N/A,Science,20-Sep-16,Effective,Developing+,Developing+,Developing,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Average
a9ce7f17-1d66-4c56-af2b-a415010a499f,50205,Hunter SPED,426,Cohort 27,75X176,3,Self-contained,D75,28-Sep-16,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Above Average
a9df6b4c-2714-4e84-912e-a38c0138e7cc,50136,St. John's University,1830,Cohort 27,X478,11,CTT/ICT,Special Education,7-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Effective,Average
a9e0d6c4-f0af-41a2-9135-a4d0012f89d4,50431,St. John's University,1722,Cohort 27,02m114,8,CTT/ICT,English,6-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing+,Developing,Developing,Below Average
aa4f69ce-64cf-4dc6-a4fe-a1e800015929,50005,Pace University,2066,Cohort 27,17K539,9,N/A,Science,7-Oct-16,Developing+,Developing,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing+,Above Average
aa7ee291-7231-4b01-bf7a-a49f008c047a,50369,Long Island University,2072,Cohort 27,08X558,11,CTT/ICT,Special Education,29-Sep-16,Developing+,Developing+,Developing,Developing+,Developing+,Effective,Developing,Developing+,,Developing+,Average
aa81f994-e5a6-46cb-bb0b-a59400a2074a,50851,Pace University,1859,Cohort 27,M094,6,D75,D75,22-Sep-16,Developing+,Developing+,Developing+,Effective,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Average
aab2cc48-6f4a-4e0a-a3b4-a50e00677c44,50504,Lehman College,512,Cohort 27,X525,9,,Science,22-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
ac35c1bf-ea85-4e89-bfc6-a561000903e1,50804,Hunter SPED,2033,Cohort 27,X455,10,SETTS,Special Education,14-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Ineffective,Developing,Ineffective,Effective,Average
ac8c5a7c-c85c-42dd-bd81-a35c00fe1870,50090,City College,1834,Cohort 27,12X061 ,3,,Bilingual,7-Oct-16,Developing,Developing,Ineffective,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Below Average
ad49e732-6ff2-4637-b432-a5380160602b,50692,Pace University,1809,Cohort 27,x286,8,N/A,Science,29-Sep-16,Developing,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing,Developing,Average
adb65d92-ec78-4692-a50e-a589015258b5,51165,Lehman College,2002,Cohort 27,11X509,9,N/A,ESL,30-Sep-16,Effective,Developing+,Effective,Effective,Effective,Effective,Developing+,Effective,Effective,Developing+,Average
ae51a734-9c72-4522-98ef-a51b00054e50,50582,Hunter SPED,1838,Cohort 27,M187,7,Self-contained,Special Education,11-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
ae5bc054-ad08-443a-bd04-a52900a34faf,50913,City College,1788,Cohort 27,20/k/445,10,,ESL,29-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Developing+,Developing+,Developing+,Developing,Average
aec23005-660f-4ae0-b80e-a59b01572031,51184,Brooklyn College,1846,,,6,CTT/ICT,,19-Oct-16,Developing+,Developing+,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing+,Average
af001300-9e83-4d8f-9f31-a55a00ca5121,50834,Hunter TESOL,1918,Cohort 27,Q017,3,N/A,Bilingual,26-Sep-16,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Above Average
af38f5e6-b153-4634-a0ea-a48700be3c88,50325,City College,1942,Cohort 27,x080,7,,ESL,13-Oct-16,Developing,Developing,Developing,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing,Average
af4e9416-d85b-421b-bac5-a58600a6c616,51161,Hunter SPED,1838,Cohort 27,X684,10,CTT/ICT,Special Education,5-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
aff6c0a7-6ad2-4055-b3df-a55701197e12,50661,Lehman College,1843,Cohort 27,X332,11,N/A,Science,30-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Ineffective,Developing,Ineffective,Developing,Average
b001b37a-da8d-4935-bc29-a1d900d3b3a5,50052,Long Island University,621,Cohort 27,K301,6,CTT/ICT,Special Education,14-Oct-16,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Developing,Developing+,Developing+,Effective,Average
b00e7f57-71d3-46b2-88ec-a58f00aad197,50949,St. John's University,1781,Cohort 27,Q258,10,N/A,Special Education,26-Sep-16,Developing+,Developing,Developing+,Developing,Effective,Effective,Developing+,Developing+,Developing+,Developing,Average
b0106a30-6f36-4f99-ab3b-a50d011ba526,50346,Hunter SPED,426,Cohort 27,75X176,3,Self-contained,D75,26-Sep-16,Developing+,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Above Average
b0614b5c-38ae-4501-9127-a26d0121b42a,50072,Pace University,2066,Cohort 27,13K430,11,N/A,Science,7-Oct-16,Developing,Developing,Developing+,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing,Above Average
b10c0442-8084-4957-a25c-a53200a12854,50483,St. John's University,1983,Cohort 27,Q480,10,CTT/ICT,Special Education,27-Sep-16,Effective,Developing+,Developing+,Effective,Developing+,Effective,Developing+,Developing,Developing,Effective,Average
b146c69d-205a-49e3-93aa-a55800f933e9,50816,Long Island University,1831,Cohort 27,K162,7,Self-contained,Special Education,21-Oct-16,Developing+,Developing+,Developing,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Effective,Average
b260c16f-ae50-4cca-964c-a56101025bb6,50656,Brooklyn College,1760,,,12,,,13-Oct-16,Effective,Effective,Effective,Effective,Developing+,Developing+,Effective,Developing+,Effective,Effective,Above Average
b262d1f3-0cb8-44f1-9159-a52b013aae97,50611,Pace University,953,Cohort 27,K753,9,D75,D75,30-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Average
b2af01fc-b8eb-4b7b-ba53-a5c400e1e34d,51158,Pace University,1726,Cohort 27,M079,9,D75,D75,29-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
b2cfb070-76f5-4d1b-8e7f-a55800efa853,50815,Hunter TESOL,2052,Cohort 27,K662,6,N/A,Bilingual,17-Oct-16,Developing,Developing+,Developing+,Effective,Highly Effective,Highly Effective,Developing,Developing+,Effective+,Effective,Average
b3496808-de34-46d3-8356-a4c40122083f,50461,Long Island University,621,Cohort 27,K464,6,CTT/ICT,Special Education,6-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Developing,Effective,Developing+,Effective,Above Average
b36a4084-7d0a-46c3-970c-a58500a8595a,51100,St. John's University,1850,Cohort 27,37q475,9,Self-contained,Special Education,7-Oct-16,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective,Effective+,Above Average
b3beb14a-e0e2-4cfc-a9c0-a2ec009bed81,50154,Hunter SPED,1962,Cohort 27,Q450,9,CTT/ICT,Special Education,27-Sep-16,Developing+,Developing+,Developing,Effective,Effective,Effective+,Developing+,Developing+,Developing,Highly Effective,Above Average
b4164eb4-6aeb-4b04-92f5-a51b00899a7b,50470,Long Island University,1808,Cohort 27,K303,6,CTT/ICT,Special Education,11-Oct-16,Effective+,Effective+,Effective,Effective+,Highly Effective,Highly Effective,Effective,Effective+,Effective,Effective,Top 10%
b41ec92f-b3ac-43a0-8df9-a4eb00b9ffe3,50349,Hunter SPED,2033,Cohort 27,X547,9,CTT/ICT,Special Education,14-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Ineffective,Developing,Ineffective,Developing+,Average
b469bab6-b8f4-4339-bcd2-a56201469a19,50863,Long Island University,1704,Cohort 27,K137,8,Self-contained,Special Education,19-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing+,Developing+,Average
b48e88b0-b486-4cad-8025-a4ed00a00a26,50339,Long Island University,1808,Cohort 27,K525,9,CTT/ICT,Special Education,14-Oct-16,Effective+,Effective+,Effective+,Effective+,Effective,Effective+,Effective,Effective+,Effective+,Effective+,Top 10%
b4927ca7-7c09-4b5d-ba92-a3f400b85f85,50163,St. John's University,250,Cohort 27,M529,10,,Math,6-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
b4ca50c4-02f9-4c6a-94ba-a583017326db,50719,Brooklyn College,219,,,7,,,28-Sep-16,Effective,Developing+,Developing+,Effective,Effective,Effective,Developing,Effective,Developing,Effective,Above Average
b51e6d6d-930f-48f5-847c-a53100cbaa11,50634,Pace University,1796,Cohort 27,K228,8,,Science,26-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
b52e4970-8ee7-44d6-94ba-a4ec0002f8cf,50350,Long Island University,1711,Cohort 27,X424,7,Self-contained,Special Education,17-Oct-16,Developing+,Developing+,Ineffective,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Effective,Average
b568b7e1-7058-4e06-adc4-a24b0105eeca,50077,City College,1856,Cohort 27,X271,8,,ESL,21-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
b5904c62-2fef-4722-a109-a54c017890d0,50748,City College,1803,Cohort 27,X199,1,SETTS,Bilingual,17-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Below Average
b5a23431-6857-4175-a811-a53101652bda,50805,Hunter SPED,467,Cohort 27,04M050,6,CTT/ICT,Special Education,6-Oct-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Average
b5aac1f4-3090-419a-abf7-a4f300a813a7,50444,St. John's University,1724,Cohort 27,x551,10,N/A,Math,21-Sep-16,Effective,Effective,Developing+,Effective+,Effective,Effective+,Developing+,Effective,Developing+,Effective,Above Average
b5e907d9-516b-4efe-887d-a5360102b122,51028,Long Island University,1759,Cohort 27,Q425,9,CTT/ICT,Special Education,11-Oct-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing+,Developing,Developing,Below Average
b60d222e-95c7-4c12-9466-a516008ce344,50466,City College,1788,Cohort 27,07/X/031,6,,ESL,6-Oct-16,Developing,Developing,Developing,Developing,Developing+,Effective,Developing,Developing,Developing,Developing,Average
b6195f70-61d2-459b-b917-a554011e6cb3,51110,Pace University,1925,Cohort 27,02M500,9,N/A,Science,18-Oct-16,Effective,Developing+,Developing+,Effective,Effective,Effective,Developing+,Effective,Developing+,Effective,Average
b623614d-c9a5-49b5-b5b6-a5a9014b5781,51189,Lehman College,2000,Cohort 27,X531,1,N/A,ESL,27-Oct-16,Developing,Developing+,Developing,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Developing,Average
b6711b45-0146-472c-84f2-a5930144d52c,50826,Hunter SPED,2041,Cohort 27,X332,9,Self-contained,Special Education,21-Sep-16,Effective,Developing,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
b6b3a4a0-5771-4bb2-b4bd-a2c100f58859,50082,Brooklyn College,120,,,9,Self-contained,,20-Oct-16,Effective,Developing+,Effective,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Effective,Average
b6f70e21-606c-48df-94f0-a58401541864,51149,Long Island University,1711,Cohort 27,M435,9,CTT/ICT,Special Education,14-Oct-16,Developing+,,,Developing,,,Developing+,Developing+,Developing+,Effective,Average
b7d652b7-d533-4cdd-9da5-a405006100d5,50185,Long Island University,1706,Cohort 27,X525,11,Self-contained,Special Education,20-Oct-16,Effective,Developing+,Effective,Developing+,Effective,Effective,,Developing+,Effective,Effective,Average
b7e9ec6d-789e-43ad-9507-a59b00a526fe,51183,City College,1835,Cohort 27,X438,9,Self-contained,Special Education,11-Oct-16,Effective,Developing+,Developing+,Effective,Effective,Effective+,Developing,Developing+,Developing+,Developing+,Above Average
b811ff85-0ee4-495a-9a47-a4e101544446,50286,Long Island University,1780,Cohort 27,Q309,10,CTT/ICT,Special Education,5-Oct-16,Developing+,Developing+,Developing+,Effective,Developing+,Developing+,Developing,Developing+,Developing,Developing+,Average
b82766be-4527-44d1-9872-a53901495900,50490,Hunter SPED,2041,Cohort 27,X288,9,Self-contained,Special Education,15-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Above Average
b84b2e71-8d48-44fb-b9a4-a5a80154fdf5,51150,Hunter SPED,2034,Cohort 27,K053,6,Self-contained,D75,6-Oct-16,Developing,Ineffective,Ineffective,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing+,Below Average
b8709727-43ea-4c21-9668-a5ac00f85764,51152,Hunter SPED,1797,Cohort 27,X390,6,Self-contained,Special Education,17-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
b8ac6228-7e86-4325-942d-a59f018639e3,51010,Hunter SPED,1735,Cohort 27,K548,9,CTT/ICT,Special Education,29-Sep-16,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Average
b8acc1a8-7c44-4187-bff5-a5930093879d,50844,Pace University,1956,Cohort 27,X811,9,Self-contained,D75,26-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
b8e3bd0e-89cb-4264-9058-a5a6018915e4,50926,Lehman College,2004,Cohort 27,562,6,N/A,ESL,24-Oct-16,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Above Average
b8efa9b5-49ea-4034-8d43-a362011ebc13,50161,Brooklyn College,1956,,,10,CTT/ICT,,20-Oct-16,Developing+,Developing+,Developing+,Effective+,Effective+,Effective+,Developing+,Effective+,Effective+,Effective,Average
b93e5332-2955-4457-80ce-a5920163eda7,50824,Pace University,953,Cohort 27,K753,9,SETTS,D75,29-Sep-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Average
b9c4f563-9629-4ab5-9467-a50800e88076,50503,Pace University,219,Cohort 27,K569,9,CTT/ICT,D75,27-Sep-16,Developing,Effective,Developing+,Developing,Developing+,Developing+,Developing,Developing,Developing+,Developing,Average
b9f9dc22-7344-471e-a5d8-a5b600cd5381,51194,Pace University,958,Cohort 27,K373,10,D75,D75,5-Oct-16,Developing+,Developing+,Effective,Developing+,Effective,Effective,Developing+,Developing+,Effective,Developing+,Average
ba5fafdd-c5a1-4895-8291-a5a50156755c,51013,Brooklyn College,113,,,7,N/A,,21-Sep-16,Developing+,Developing+,Developing+,Effective,Effective,Effective,Developing+,Effective,Developing+,Effective,Above Average
ba7987ed-fb64-4c79-9ec7-a59f0014350e,50878,Pace University,1726,Cohort 27,M079,11,D75,D75,19-Oct-16,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
bb00b837-5c37-474a-947a-a54f000e412b,50541,Lehman College,2006,Cohort 27,X391,8,N/A,Science,23-Sep-16,Developing,Developing,Developing,Developing,Ineffective,Ineffective,Developing,Developing,Ineffective,Developing,Below Average
bb19d6fd-d7e0-431f-bb75-a5b500f2ce8f,51059,City College,2062,Cohort 27,K058,4,N/A,Bilingual,25-Oct-16,Effective+,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Effective+,Highly Effective,Effective+,Highly Effective,Top 10%
bb2788c2-dd99-4f8b-820e-a464013c51e3,50320,Pace University,907,Cohort 27,Q752,10,D75,D75,26-Sep-16,Developing+,Developing,Developing,Developing+,Developing,Developing,Developing,Developing+,Developing,Developing+,Average
bb56c83b-a5c6-4882-96b0-a0d000024ed9,50034,Brooklyn College,953,,,6,CTT/ICT,,14-Sep-16,Developing+,Developing+,Effective,Effective,Effective,Effective,Developing+,Effective,Effective,Effective,Average
bbebd27d-77c5-4c59-acae-a583010d4867,50958,Brooklyn College,2028,,,11,CTT/ICT,,15-Sep-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
bc195a06-cbfc-4827-babb-a45601663bed,50256,Long Island University,1944,Cohort 27,14K610,10,Self-contained,Special Education,7-Oct-16,Effective,Developing+,Developing+,Developing+,Developing,Effective,Developing,Developing+,Developing,Developing+,Average
bc1c1995-df2e-4533-9f42-a5a001713d03,50855,Brooklyn College,1801,,,6,CTT/ICT,,18-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
bc235a74-c4a8-4948-8d4d-a537008ec5c1,50811,City College,1856,Cohort 27,X154,5,N/A,ESL,21-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Below Average
bc789f3a-55a5-4078-b04f-a58200dc2cec,50956,Long Island University,1706,Cohort 27,X448,7,CTT/ICT,Special Education,19-Oct-16,Developing+,Developing+,Developing,Developing,Developing,Developing,Developing,Developing+,Developing+,Effective,Average
bca07cb0-04df-4a62-83d9-a58f0132a503,51119,Long Island University,1831,Cohort 27,M346,6,CTT/ICT,Special Education,18-Oct-16,Developing,Developing+,Developing,Developing+,Effective,Effective,Developing+,Developing+,Effective,Developing+,Average
bcbad6ca-1887-4e95-b796-a28b012151d4,50106,City College,1856,Cohort 27,X302,8,,ESL,20-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Effective,Below Average
